paper_id,method_id,provisional_role,verification_state,evidence_location,search_id,status,notes
P-2024-0692,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38929405,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0712,M-SURVEILLANCE-060,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38931474,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0721,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38932199,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0731,M-SURVEILLANCE-053,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38932375,SEARCH-20260720-PUBMED-FAMILY-EVIDENCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0506,M-SURVEILLANCE-072,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38939875,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0283,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38940069,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0520,M-SIMULATION-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38943164,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0410,M-SPATIAL-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38947052,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0749,M-SPATIAL-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38948575,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0371,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38949619,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0285,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38949664,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0672,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38952451,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0143,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38953059,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0737,M-FORECASTING-007,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38953126,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0441,M-SURVEILLANCE-076,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38953652,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0314,M-FORECASTING-013,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38954842,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0759,M-FORECASTING-007,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38957231,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0191,M-SPATIAL-009,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38960004,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2025-0310,M-CAUSAL-044,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38960670,SEARCH-20260720-PUBMED-VENUE-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0690,M-SURVEILLANCE-015,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38962707,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2025-0351,M-SPATIAL-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38963827,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2025-0309,M-CAUSAL-055,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38965743,SEARCH-20260720-PUBMED-VENUE-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0754,M-FORECASTING-007,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38966311,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0381,M-EVIDENCE-024,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38968067,SEARCH-20260720-PUBMED-VENUE-EVIDENCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0545,M-SIMULATION-001,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38968288,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0210,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38969474,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2025-0352,M-SURVEILLANCE-015,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38970324,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0554,M-FORECASTING-007,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38976663,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0483,M-SIMULATION-013,implements,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38978005,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0480,M-SPATIAL-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38978544,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0418,M-FORECASTING-007,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38982659,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0440,M-FORECASTING-022,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38990041,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0559,M-CAUSAL-011,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38991004,SEARCH-20260720-PUBMED-VENUE-EVIDENCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0435,M-FORECASTING-003,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:38991048,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0463,M-CAUSAL-055,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39004436,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0015,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39007425,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0438,M-FORECASTING-007,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39012098,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2025-0313,M-FORECASTING-041,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39013785,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2025-0312,M-SPATIAL-029,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39013787,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0289,M-EVIDENCE-033,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39016172,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0047,M-SURVEILLANCE-033,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39017755,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0478,M-SURVEILLANCE-035,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39019791,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0144,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39022748,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0582,M-FORECASTING-007,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39024238,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0085,M-SIMULATION-001,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39024889,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0103,M-SURVEILLANCE-046,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39027017,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0267,M-SPATIAL-001,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39028691,SEARCH-20260720-PUBMED-VENUE-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0146,M-SPATIAL-023,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39032914,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0363,M-FORECASTING-007,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39035039,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0493,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39039455,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0752,M-SURVEILLANCE-015,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39043162,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0647,M-FORECASTING-028,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39043450,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01|SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0391,M-SIMULATION-007,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39044633,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0113,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39044941,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0620,M-SURVEILLANCE-067,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39045828,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0163,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39053212,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0706,M-SIMULATION-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39057772,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0707,M-SPATIAL-008,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39057831,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0736,M-FORECASTING-037,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39057984,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0697,M-SPATIAL-009,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39062655,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0722,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39066280,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0723,M-SPATIAL-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39066310,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0159,M-SURVEILLANCE-033,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39068789,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0016,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39072805,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0431,M-SURVEILLANCE-078,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39072919,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0364,M-SURVEILLANCE-062,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39076682,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2023-0160,M-SIMULATION-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39077050,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0603,M-CAUSAL-028,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39081306,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2025-0311,M-FORECASTING-040,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39086096,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01|SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0683,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39086796,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0621,M-SPATIAL-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39087568,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0629,M-CAUSAL-021,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39092530,SEARCH-20260720-PUBMED-VENUE-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0046,M-SURVEILLANCE-033,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39093354,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2025-0020,M-SIMULATION-002,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39093430,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0070,M-SURVEILLANCE-014,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39096665,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0557,M-SURVEILLANCE-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39102391,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0249,M-SURVEILLANCE-033,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39103377,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0546,M-FORECASTING-033,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39106282,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0648,M-SURVEILLANCE-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39106459,SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0421,M-SIMULATION-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39108224,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0404,M-FORECASTING-007,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39109421,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0420,M-CAUSAL-055,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39109461,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0316,M-FORECASTING-033,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39109971,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0301,M-FORECASTING-027,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39110442,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0112,M-SURVEILLANCE-003,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39111935,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0534,M-CAUSAL-013,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39113156,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0755,M-FORECASTING-007,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39114314,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0149,M-SPATIAL-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39116952,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2025-0314,M-CAUSAL-007,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39117572,SEARCH-20260720-PUBMED-FAMILY-CAUSAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0488,M-SPATIAL-016,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39118030,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0392,M-FORECASTING-006,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39118548,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0630,M-SURVEILLANCE-067,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39119719,SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0029,M-SURVEILLANCE-043,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39119805,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0432,M-SIMULATION-002,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39126400,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0200,M-EVIDENCE-034,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39127058,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0138,M-SURVEILLANCE-075,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39130755,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2025-0315,M-EVIDENCE-035,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39136208,SEARCH-20260720-PUBMED-FAMILY-EVIDENCE-01|SEARCH-20260720-PUBMED-VENUE-EVIDENCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0414,M-FORECASTING-002,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39137072,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0182,M-SIMULATION-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39137492,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0233,M-SPATIAL-009,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39138238,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0682,M-SURVEILLANCE-035,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39139673,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2024-0606,M-FORECASTING-007,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:39140008,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
