candidate_key,waves,wave_source_row_sha256s,screening_path,final_decision,final_proposed_record_type,final_reason_code,duplicate_disposition
PMID:40187032,wave_01,wave_01:99731cfc1667d5ee8ced53e196985c52adeac757c08042f84dfab4b2cbbd6ad8,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:40190021,wave_02,wave_02:2ebe498af73bda3124461bcd3ff8cc197c05caeb32542124fc4d15b40863a9cb,wave_02_synonym_expansion/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:40194534,wave_01,wave_01:e828e7c89f1bb56cfef3d1dcc452b34c44d24f0740ca581c952abf8d845fc8dc,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:40195742,wave_02,wave_02:14a3237f17508966414a946a01b18f3ebf21e47aab9bf417f0e0116f127083f2,wave_02_synonym_expansion/screened_candidates.csv,exclude,,X_COMMENTARY_ONLY,
PMID:40196438,wave_01,wave_01:8fa974d0382f901cf8b0f86127a40da7ac8cb9402ee25de233c7f732228dd365,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40196564,wave_02,wave_02:d0f7fa35c223f1fee5f0dcd92852eab2212200884ce03eca2ef5fba63d668462,wave_02_synonym_expansion/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:40196585,wave_01,wave_01:e1a06f30a74330dbd8539f5e075eab0f983f571acbade5c725a8b6fbb4efc0a0,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:40198508,wave_02,wave_02:6d236e84cb2d03e3ec27bf80aacf90f2eb410755480de0a17d054b416587da2e,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40199786,wave_01,wave_01:0c0593d420c228894ca4e496f367daeb4794e44fa4f7f9236747a611daf3f3c6,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40201994,wave_01,wave_01:75dcf61e386089af7bd07e470851acf004ceb413fddaff5eaf09d4e68c0396ef,wave_01_frozen_queries/screened_candidates.csv,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,
PMID:40202977,wave_02,wave_02:8a271d3a3b794d4a53bbb02d4eef2e8db35ee6af61e46f7b7ebd56112947d743,wave_02_synonym_expansion/screened_candidates.csv,include_diagnostic_or_correction_lead,guidance,I_DIAGNOSTIC_CORRECTION,
PMID:40204463,wave_01,wave_01:996660049d883892857081d7c3dbbfccc6b9e5139bdc7bfa3dc32b4f56ef4730,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40205310,wave_01,wave_01:34de852f8ff12bda0fd1cb062affebefa1eb1a0786e28ddcd2b2b31718d43ad3,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40208261,wave_01,wave_01:e4b52d07ee268a600c8fd5ab414191a212109522069dd688c5f758c1dc6e431a,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40209726,wave_01,wave_01:9fa151d4e552645dec636ea339492d2131be7c8caa82081bed426dcf291f7fe1,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40212205,wave_02,wave_02:966d63b31186cd6cf98e5e419e5ff814c59461f75419a113f321348796843326,wave_02_synonym_expansion/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:40214272,wave_02,wave_02:c53d6a3a9cc179ba2571ecf3adf76b53dbfa436330fc7c52900140fc5a125808,wave_02_synonym_expansion/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:40215457,wave_02,wave_02:4ecc5f4a30909a3f0d83bb2a1ce583ef5b84c5683db4c68b12327504101f1b78,wave_02_synonym_expansion/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:40215916,wave_02,wave_02:f9b24bf05386eac5395cbb2a34d08f3d112e08a376eb29bc32714ca25384759e,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40217160,wave_01,wave_01:01e5f35feca22b0bb38b8d215cd25408bc766507d9fda5bfbf9cb6fc2832b9c2,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40220505,wave_01,wave_01:37ea85da1c2a674db636cb6651cc2e5c3622528e4159e6a151d00ae2aa46c4fd,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40228794,wave_01,wave_01:af540ff9378e27106f13ba2de044f0475a9a66e1a1978e6cb32db1f46efd2cda,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40229227,wave_01,wave_01:f3af912fc9af931484e6efb8d4213591ed472ece5edb2b67efeffe3620aa681a,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40229304,wave_01|wave_02,wave_01:978ed79728eaf0583206c6f2416bc35aee3f5c29b51e0055c58f75483067d1be|wave_02:be6342b22efcbf8c32fda3132d64a981db668af63b2ca48dd79c59c54fbd3d76,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,screened_in_wave_01
PMID:40233982,wave_01,wave_01:f3a7a1156913f509f84de2b6ccbaa20ca08b027589aa167c7db602373a857aa7,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:40234634,wave_01,wave_01:b8ab9b413be9d605c446d6de9a203804edcb7f041fae10370685b434bece8781,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40236173,wave_01,wave_01:80711d67d4a17ab2d3947287b1fe8013afab85140110f86c8af3900793477285,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:40238055,wave_02,wave_02:ab1965cf44228ba12baeebc5432ff65aa6da0d9e8e4d0762303ff7279107343f,wave_02_synonym_expansion/screened_candidates.csv,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,
PMID:40238532,wave_01,wave_01:e807389146278b22ea83e715c5ef575144dc812d995ba91b8f9899cf890067a7,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40239323,wave_01,wave_01:d68b97e80bc8b7b01006abf564defc76ebc8697cec035c5737d7cf053718e546,wave_01_frozen_queries/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:40241736,wave_01,wave_01:a4b78f8ff4c8e94c692834e6c178ab9ed76b3573e12a9f7b671393c6c86f80df,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40244099,wave_01,wave_01:1c4bf842542d415ba6c5528a590c118616f1d937ba3ac9d342696fcfa62b9321,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:40245021,wave_01,wave_01:a0ef34f3a1c8bcb044cfa1a0bec6be46779705daeb1638c7c57ba702ca361183,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:40245248,wave_01,wave_01:56901ff2b431fcac736c625d3158d38424f68f7ee6b1d6f30eb625fafe1053a2,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40248888,wave_01,wave_01:77a0d313e372b38ac7100c19879764fa79f6bb6aa9f6cf770ee3898198ef7740,wave_01_frozen_queries/screened_candidates.csv,include_diagnostic_or_correction_lead,guidance,I_DIAGNOSTIC_CORRECTION,
PMID:40252620,wave_01,wave_01:b9d83651d10b5d07d7e603282a846cb431c95169572060d0cf1f46ab5edbfc0f,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40252689,wave_01,wave_01:9432da9e527ecf0589b92707fb879c9da1657fe6d5873052c3033c1bb059fc7b,wave_01_frozen_queries/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:40253317,wave_02,wave_02:d97881009ca97f6a5302ecc19b079fce595382a60b403a50b668dd013cbf3daf,wave_02_synonym_expansion/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:40257163,wave_01,wave_01:917bc3fcee79d4535fcf0e328ac7ab4f37e793441e0ad9db8f6c299267c54800,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:40258093,wave_01,wave_01:d9e409938f22033254c073ea625c214c71651c3582fc33f3fe67684774a70c81,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:40260085,wave_02,wave_02:d0cc051efd6e596e72dc04918d3bc6cb5dd8a4d7eab670d0b46faf17524592ef,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40260498,wave_02,wave_02:bc5e93ed769d05d123b83c40a624903800ead31a378810e311997bdab40f893a,wave_02_synonym_expansion/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:40261938,wave_02,wave_02:8a9397964ef8e4bd6bfe97f117425c62db7a352420bc2eb31cbc036c3c76f716,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40266152,wave_01,wave_01:0b6410a430ead203e72b1be62e5be9825a265493aefdb1fb2dc2a9e417fba9e1,wave_01_frozen_queries/screened_candidates.csv,include_diagnostic_or_correction_lead,guidance,I_DIAGNOSTIC_CORRECTION,
PMID:40266678,wave_01,wave_01:afb717dc629e34c87e52e36d06a1a66771dec63eed2f82fae91bb09d6c571e79,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40267506,wave_01,wave_01:7dfbd957a2445c0d09edc64ae392f689b8732dc9b7f5536f35f94a7b7b170504,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40269768,wave_02,wave_02:f44e6b338a70c3f5f61769353a04419739554c6e22a9d085a9045d72fae467b7,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40270022,wave_02,wave_02:6dfe3e1763dc7a9939f47e409c1cac656cb257155a080fb7175e94ad83a93658,wave_02_synonym_expansion/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:40270586,wave_01,wave_01:d590a67e2e122a710fbfcb8cd99b6119b62e733c702e0a1e92d7c774c360802c,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:40271137,wave_01,wave_01:33886640bb0d169057076e02accea255aa19bc44ec24f2b979ca08d84fce3444,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:40271995,wave_02,wave_02:3c4e725783eeeaa60320bff1b770499bc8f0eafae3d1ab0a71e24806b0501f53,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40273424,wave_02,wave_02:2ef55f87df5e9b2d88ddacf8076381d18fe271fb7567d021bd13ba61a0b61739,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40274946,wave_01,wave_01:fdb49e35314a40066c3d6f408383894215c36b2210fec4395c9a63cc6dbef873,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:40277197,wave_01,wave_01:90ea7e3348002cc4eef3a4abff0ace9d1b1c1c25af1fe724a4761ded3f8a05f3,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:40278766,wave_02,wave_02:19b2ee51cd750af684418260ee52b9d67402a5aba9ae166664f0255688df9a6a,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40284928,wave_02,wave_02:e0aab60a736ce23a2e35775672d8903062022840b210cc4077d3f40f17b0b185,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40284976,wave_02,wave_02:339def06cf6ed1f9c180fbe6135ef2d46144f2c58fb404d6d84b53cc3df29a49,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40285016,wave_02,wave_02:e1db13bcf37d84d6b7b06b3442e47e18241f3f800d9e85928176ef9d69fe5252,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40285903,wave_02,wave_02:d3fd47822c5988fae3e5ee5a1a6afa83785e8cafd95cfdb605fd6fcd88700455,wave_02_synonym_expansion/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:40286586,wave_02,wave_02:e0538dce8c93b746df03ebeea32c02b2c5a4ded177cfd9e4019e580411c77729,wave_02_synonym_expansion/screened_candidates.csv,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,
PMID:40288400,wave_01,wave_01:8f1ae6090acb5dceb9a7dbd0a10c2c80ba6b0228e802bd3a0952db5fdde950ad,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40293398,wave_01,wave_01:72d95f009479efda5001b5ac668315ec61454b8a98ce5937308175adfa831e98,wave_01_frozen_queries/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:40293409,wave_02,wave_02:fafc96ac4eb381d3a593b99a5baee3be3d7046afe161edcda992d21f293b4e19,wave_02_synonym_expansion/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:40293476,wave_01,wave_01:6d6ca0b9c68a6490fce308b4b8eb14d94944a87fe5921ca5e11d0d4cba78e149,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40294083,wave_01,wave_01:9fefe025d3a9cc886c0d8928ae9ffb65262ec4a5260d99d2385876acfdf8b4d8,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:40294103,wave_01,wave_01:67d2756b9f90ebf6a7abf45b0f495d3e033762b96c6f2f51a9c59b66430c0753,wave_01_frozen_queries/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:40294814,wave_01,wave_01:603243011a4e25b0e41141e709d2d81eee78a3336848947d1758f322fe109828,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:40295704,wave_02,wave_02:93b85c2f3af640767c61ec7ed09ce76bf14b1ccd7962f42f1972f0866d2344bc,wave_02_synonym_expansion/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:40297938,wave_01|wave_02,wave_01:38849ea68c0ac7078652527090511da8472919a64e4c7307fa4c47082574ab3d|wave_02:decc77bd60117d7507dd2b788883dc0f86f53fe8c6b773d71473a1e9efa32f3c,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,screened_in_wave_01
PMID:40301788,wave_01,wave_01:6b37deef3e482cee6cedd21ad5640e1910452205b07987e777c3bcd2c810e678,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:40302215,wave_01,wave_01:be02e8a4aefbe10483764ce1052e3b3bca2821ed045c86fa9aa7403e5ecc6c03,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40302739,wave_01,wave_01:9ae916fe677d425e8a68cb00772befbf4d9d447fbc52ec3afcf70b3b4a7223e0,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40302752,wave_02,wave_02:b818c5c231be7833982b0f517060b934fcc64a2f42f773d92c64e466a9259941,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40303021,wave_01,wave_01:29a299ca28bc65cfbc1acdd8901300ea37fe8d6ea474daf01dc4d63412e59018,wave_01_frozen_queries/screened_candidates.csv,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,
PMID:40303032,wave_02,wave_02:915823b17849da027bf3615a6b5fb823214f3f4b7cdf283979ea5fe695e41662,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40303108,wave_01,wave_01:dabbce099181de3ecbe95a5e17f1fdbfe1583b303abf67d83907a9c3090b2748,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40303133,wave_01,wave_01:5616c2a3fcb537e4ddb88838ecb9effabaeedcd8b4713a7f88799d94577f3aea,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40303146,wave_01,wave_01:8bb7b990b27f16b454a6b7b846a7075dbe47e78a8e700d45d371df8b82a82fdb,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40303175,wave_02,wave_02:a9021cf69de23a6fc2ab71983b21f6af9846585e3f9f68171751e347d6cd1390,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40303671,wave_02,wave_02:0913302314e891152ac6818de05c4e2513b312950b9f6069ac5b1f28f0c72063,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40303694,wave_02,wave_02:f74a09edb7ac53428ea62c88641c8e9fda5d9e8fdbc188ce7c9d25de2f9643ba,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40303705,wave_02,wave_02:c34e42824a18ee8a00fea48ed91a37f38320144dda443112575158ab7540e5ac,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40303710,wave_02,wave_02:c42c5fe281bb34648bd3555b606bc3b336cf60435440dc8b64987ab5bb3929fe,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40303812,wave_01,wave_01:7fca6d596100d337066c0d8f054ec3e6675282282a4fbd1495fb4d513b15bc55,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40309177,wave_01,wave_01:2bef98aa7ba8932e24b4f7b2532af00262f4844ff784a97517cb8d698c014889,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:40309498,wave_01,wave_01:569d432bada46dbe8215cf05b75dc423bbbc60f390342b10ee08f2303df54aae,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40309774,wave_01,wave_01:ba532a2439cf239a8424286e805bc135a00606369c23fc4e26ce28562fe1f5de,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:40311084,wave_02,wave_02:88f562beb4920b475124fc42cb732859c8a9051557947f0e498ba607e3d248f0,wave_02_synonym_expansion/screened_candidates.csv,include_diagnostic_or_correction_lead,guidance,I_DIAGNOSTIC_CORRECTION,
PMID:40311646,wave_01|wave_02,wave_01:7900977b17955902d069bf6077cc05aa2fb1c5fefe4b716b6e627df44ab96904|wave_02:74ca316ee025843f18c5444e375141683cd0dc3a8f89e31799cbcee5f615e361,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,screened_in_wave_01
PMID:40312760,wave_02,wave_02:f87711dd596605cdf4b3aaafb2f669c7073efec28db873c377de0df1c67a0dbf,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40313286,wave_01,wave_01:856a9c849bd6fc5d8ed9e049effe4dc76479a649bc0fd5a97cd1db05bb1a4b27,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DUPLICATE,
PMID:40314982,wave_01,wave_01:728c026a77e7892a37f7d97413aed5859d8836540c8c1ed2fcb30e2265ecbda6,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:40318354,wave_02,wave_02:82f7972a39731ae7a4175c1052dcfb8f018cb8e596fe0013a5ea3f915d4b50f2,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40319832,wave_01,wave_01:cc38eedf978367b7ca17562d19dedb603f91e47c992ebfd8cec5cae4ba480cb7,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_COMMENTARY_ONLY,
PMID:40321710,wave_01,wave_01:0371a806381a32b2bb66bbab370c04008952ff85436c0b0cb8f3752e1284aab8,wave_01_frozen_queries/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:40323677,wave_01|wave_02,wave_01:8b7a9f5cca187079a0ff74e1d6b1d8b3781083b5d2997b4e8bb7e7432ecb4074|wave_02:0c438d6e5084166bcda4163f3c59af516f298f11dc5c8f041739b34ee79a0b53,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,screened_in_wave_01
PMID:40325041,wave_01,wave_01:a58526f698731e9b9524ee409f32c975b3fef6d1e2e49c9375359add8feea82a,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:40326336,wave_02,wave_02:bbe936623b358f3e7a1795f8e002b4bcad8de5b1f94e6b823d8b60125db09ab8,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40327542,wave_01,wave_01:bd1ece6888fc9a537f9f7c603016e4cb171ee4ef23228d98e599ee8626706596,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40327728,wave_01|wave_02,wave_01:35228e0ab69d1ddce26269463299c6ceaacbe93e105fbecc6c45dc4bbaa49708|wave_02:6bf43cb80db1de041f524bef09da6971f8cce64f402f82e829c6ac4c4e5e1a26,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,screened_in_wave_01
PMID:40328669,wave_01,wave_01:7e16a499c211507c98513f4fda004651d9af1d7f423192c0725e9586145efd88,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40328944,wave_01,wave_01:efa4ba53f7c6dfbb36f59a765361c33b5c8eb57fc1d3c550c4b310190d5c64a4,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:40329191,wave_02,wave_02:0fbcf54a38090ebbe6d543238adcf1537872a0db2527bc0daf75c7ba057a0bf3,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40329381,wave_01,wave_01:07a91cc188741032625ab0f2b146ab7f203342b84ec6e98d07b70027648d3e8c,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:40335867,wave_01,wave_01:a31d8945093ea139b84d7b1480a41c18555380c4324194829ea785f05c683b8e,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40336454,wave_02,wave_02:7e32a657ea0aceca612e28ebe5341e75ff1134a82a00fabd38447ccd21cbd5d0,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40338990,wave_01,wave_01:79e8a7771c33b02a07efc3c83101726cb53a741b765b383800b3b74fe013f9ae,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:40339382,wave_01,wave_01:f851f6052690aaae29edf1f2d1d9094ac80c9a1ed092aa9b68a11b833f40c83e,wave_01_frozen_queries/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:40340650,wave_02,wave_02:90824350006881c8103dc1ad84a5c36a5e5ec96979b38fc63e1d265da9aff049,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40341525,wave_02,wave_02:a13996b63518dd82135ddc170b26cc0e0f341f000f70466e9e8f53c288072eef,wave_02_synonym_expansion/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:40341955,wave_02,wave_02:332db8faa9cb9c321a5a5f15b4641a051c322db1b7666c0f0cb4436aa7c074cf,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:40343027,wave_01,wave_01:c8c40317b54a4604f6e00e943a4e49de1de78556f110c14dab95ec15172a5768,wave_01_frozen_queries/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:40347833,wave_01,wave_01:7a09f0753c088d5e9d457f040285af39965bd5f524ebafe93e8ed923ee8b1e94,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
