identity_decision_id,named_source_id,supporting_query_ids,candidate_keys_considered,primary_selected_candidate_key,primary_decision,primary_reason,primary_reviewer,audit_selected_candidate_key,audit_decision,audit_reason,audit_reviewer,conflict_status,adjudicator,final_selected_candidate_key,final_decision,final_reason,inspected_primary_url
LID-20260722-0319,NS-SPATIAL-040,SEARCH-20260719-LINEAGE-SPATIAL-40,PMID:33746561,PMID:33746561,resolved,"The sole manifested candidate exactly matches the target title, first author Michele Garetto, and year 2021; it reports PMID 33746561, DOI 10.1016/j.arcontrol.2021.02.002, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:33746561,resolved,"Exact title, first author Michele Garetto, and year 2021 match uniquely; the candidate supplies PMID 33746561, DOI 10.1016/j.arcontrol.2021.02.002, and primary URL https://pubmed.ncbi.nlm.nih.gov/33746561/.",task6-audit-codex-batch-07,none,,PMID:33746561,resolved,"Exact title, first author Michele Garetto, and year 2021 match uniquely; the candidate supplies PMID 33746561, DOI 10.1016/j.arcontrol.2021.02.002, and primary URL https://pubmed.ncbi.nlm.nih.gov/33746561/.",https://pubmed.ncbi.nlm.nih.gov/33746561/
LID-20260722-0320,NS-SPATIAL-041,SEARCH-20260719-LINEAGE-SPATIAL-41,PMID:31395373,PMID:31395373,resolved,"The sole manifested candidate exactly matches the target title, first author J Daniel Kelly, and year 2019; it reports PMID 31395373, DOI 10.1016/j.epidem.2019.100354, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:31395373,resolved,"Exact title, first author J Daniel Kelly, and year 2019 match uniquely; the candidate supplies PMID 31395373, DOI 10.1016/j.epidem.2019.100354, and primary URL https://pubmed.ncbi.nlm.nih.gov/31395373/.",task6-audit-codex-batch-07,none,,PMID:31395373,resolved,"Exact title, first author J Daniel Kelly, and year 2019 match uniquely; the candidate supplies PMID 31395373, DOI 10.1016/j.epidem.2019.100354, and primary URL https://pubmed.ncbi.nlm.nih.gov/31395373/.",https://pubmed.ncbi.nlm.nih.gov/31395373/
LID-20260722-0321,NS-SPATIAL-042,SEARCH-20260718-LINEAGE-SPATIAL-42|SEARCH-20260719-LINEAGE-SPATIAL-42,PMID:30541438,PMID:30541438,resolved,"Across both supporting variants, the sole manifested candidate exactly matches the target title, first author Helen N Catanese, and year 2018; it reports PMID 30541438, DOI 10.1186/s12859-018-2453-2, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:30541438,resolved,"Exact title, first author Helen N Catanese, and year 2018 match uniquely; the candidate supplies PMID 30541438, DOI 10.1186/s12859-018-2453-2, and primary URL https://pubmed.ncbi.nlm.nih.gov/30541438/.",task6-audit-codex-batch-07,none,,PMID:30541438,resolved,"Exact title, first author Helen N Catanese, and year 2018 match uniquely; the candidate supplies PMID 30541438, DOI 10.1186/s12859-018-2453-2, and primary URL https://pubmed.ncbi.nlm.nih.gov/30541438/.",https://pubmed.ncbi.nlm.nih.gov/30541438/
LID-20260722-0322,NS-SPATIAL-043,SEARCH-20260718-LINEAGE-SPATIAL-43|SEARCH-20260719-LINEAGE-SPATIAL-43,PMID:24612961,PMID:24612961,resolved,"Across both supporting variants, the sole manifested candidate exactly matches the target title, first author Siddharth Chandra, and year 2014; it reports PMID 24612961, DOI 10.1111/irv.12238, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:24612961,resolved,"Exact title, first author Siddharth Chandra, and year 2014 match uniquely; the candidate supplies PMID 24612961, DOI 10.1111/irv.12238, and primary URL https://pubmed.ncbi.nlm.nih.gov/24612961/.",task6-audit-codex-batch-07,none,,PMID:24612961,resolved,"Exact title, first author Siddharth Chandra, and year 2014 match uniquely; the candidate supplies PMID 24612961, DOI 10.1111/irv.12238, and primary URL https://pubmed.ncbi.nlm.nih.gov/24612961/.",https://pubmed.ncbi.nlm.nih.gov/24612961/
LID-20260722-0323,NS-SPATIAL-044,SEARCH-20260719-LINEAGE-SPATIAL-44,PMID:27884172,PMID:27884172,resolved,"The sole manifested candidate exactly matches the target title, first author William Shereni, and year 2016; it reports PMID 27884172, DOI 10.1186/s13071-016-1879-5, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:27884172,resolved,"Exact title, first author William Shereni, and year 2016 match uniquely; the candidate supplies PMID 27884172, DOI 10.1186/s13071-016-1879-5, and primary URL https://pubmed.ncbi.nlm.nih.gov/27884172/.",task6-audit-codex-batch-07,none,,PMID:27884172,resolved,"Exact title, first author William Shereni, and year 2016 match uniquely; the candidate supplies PMID 27884172, DOI 10.1186/s13071-016-1879-5, and primary URL https://pubmed.ncbi.nlm.nih.gov/27884172/.",https://pubmed.ncbi.nlm.nih.gov/27884172/
LID-20260722-0324,NS-SPATIAL-045,SEARCH-20260718-LINEAGE-SPATIAL-45|SEARCH-20260719-LINEAGE-SPATIAL-45,PMID:27744095,PMID:27744095,resolved,"Across both supporting variants, the sole manifested candidate exactly matches the target title, first author Henrik Salje, and year 2016; it reports PMID 27744095, DOI 10.1016/j.epidem.2016.10.001, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:27744095,resolved,"Exact title, first author Henrik Salje, and year 2016 match uniquely; the candidate supplies PMID 27744095, DOI 10.1016/j.epidem.2016.10.001, and primary URL https://pubmed.ncbi.nlm.nih.gov/27744095/.",task6-audit-codex-batch-07,none,,PMID:27744095,resolved,"Exact title, first author Henrik Salje, and year 2016 match uniquely; the candidate supplies PMID 27744095, DOI 10.1016/j.epidem.2016.10.001, and primary URL https://pubmed.ncbi.nlm.nih.gov/27744095/.",https://pubmed.ncbi.nlm.nih.gov/27744095/
LID-20260722-0325,NS-SPATIAL-046,SEARCH-20260719-LINEAGE-SPATIAL-46,PMID:24630403,PMID:24630403,resolved,"The sole manifested candidate exactly matches the target title, first author Simon Gubbins, and year 2014; it reports PMID 24630403, DOI 10.1016/j.prevetmed.2014.02.004, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:24630403,resolved,"Exact title, first author Simon Gubbins, and year 2014 match uniquely; the candidate supplies PMID 24630403, DOI 10.1016/j.prevetmed.2014.02.004, and primary URL https://pubmed.ncbi.nlm.nih.gov/24630403/.",task6-audit-codex-batch-07,none,,PMID:24630403,resolved,"Exact title, first author Simon Gubbins, and year 2014 match uniquely; the candidate supplies PMID 24630403, DOI 10.1016/j.prevetmed.2014.02.004, and primary URL https://pubmed.ncbi.nlm.nih.gov/24630403/.",https://pubmed.ncbi.nlm.nih.gov/24630403/
LID-20260722-0326,NS-SPATIAL-047,SEARCH-20260719-LINEAGE-SPATIAL-47,PMID:33327961,PMID:33327961,resolved,"The sole manifested candidate exactly matches the target title, first author Haoyang Sun, and year 2020; it reports PMID 33327961, DOI 10.1186/s12916-020-01845-x, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:33327961,resolved,"Exact title, first author Haoyang Sun, and year 2020 match uniquely; the candidate supplies PMID 33327961, DOI 10.1186/s12916-020-01845-x, and primary URL https://pubmed.ncbi.nlm.nih.gov/33327961/.",task6-audit-codex-batch-07,none,,PMID:33327961,resolved,"Exact title, first author Haoyang Sun, and year 2020 match uniquely; the candidate supplies PMID 33327961, DOI 10.1186/s12916-020-01845-x, and primary URL https://pubmed.ncbi.nlm.nih.gov/33327961/.",https://pubmed.ncbi.nlm.nih.gov/33327961/
LID-20260722-0327,NS-SPATIAL-048,SEARCH-20260719-LINEAGE-SPATIAL-48,PMID:34432805,PMID:34432805,resolved,"The sole manifested candidate exactly matches the target title, first author Guilherme L de Oliveira, and year 2021; it reports PMID 34432805, DOI 10.1371/journal.pntd.0009700, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:34432805,resolved,"Exact title, compound-surname first author Guilherme L de Oliveira, and year 2021 match uniquely; the candidate supplies PMID 34432805, DOI 10.1371/journal.pntd.0009700, and primary URL https://pubmed.ncbi.nlm.nih.gov/34432805/.",task6-audit-codex-batch-07,none,,PMID:34432805,resolved,"Exact title, compound-surname first author Guilherme L de Oliveira, and year 2021 match uniquely; the candidate supplies PMID 34432805, DOI 10.1371/journal.pntd.0009700, and primary URL https://pubmed.ncbi.nlm.nih.gov/34432805/.",https://pubmed.ncbi.nlm.nih.gov/34432805/
LID-20260722-0328,NS-SPATIAL-049,SEARCH-20260719-LINEAGE-SPATIAL-49,PMID:40102783|PMID:40162254,,ambiguous,"Both manifested candidates could be the target. PMID:40162254 is the 2025 preprint with DOI 10.1101/2024.11.06.24316859 and URL https://pubmed.ncbi.nlm.nih.gov/40162254/; PMID:40102783 is the 2025 journal article with DOI 10.1186/s12874-025-02525-1 and URL https://pubmed.ncbi.nlm.nih.gov/40102783/. They have the same substantive title, first author Md Sakhawat Hossain, and author list. Because the seed key and context URL are context only, they cannot disambiguate these versions.",task6-primary-codex-batch-07,,ambiguous,"Both manifested candidates match the target title, first author Md Sakhawat Hossain, and year 2025. They differ as PMID 40162254, DOI 10.1101/2024.11.06.24316859, URL https://pubmed.ncbi.nlm.nih.gov/40162254/ versus PMID 40102783, DOI 10.1186/s12874-025-02525-1, URL https://pubmed.ncbi.nlm.nih.gov/40102783/. The context-only seed key and URL cannot disambiguate them.",task6-audit-codex-batch-07,none,,,ambiguous,"Both manifested candidates match the target title, first author Md Sakhawat Hossain, and year 2025. They differ as PMID 40162254, DOI 10.1101/2024.11.06.24316859, URL https://pubmed.ncbi.nlm.nih.gov/40162254/ versus PMID 40102783, DOI 10.1186/s12874-025-02525-1, URL https://pubmed.ncbi.nlm.nih.gov/40102783/. The context-only seed key and URL cannot disambiguate them.",
LID-20260722-0329,NS-SPATIAL-050,SEARCH-20260719-LINEAGE-SPATIAL-50,PMID:24780387,PMID:24780387,resolved,"The sole manifested candidate exactly matches the target title, first author S Inaida, and year 2015; it reports PMID 24780387, DOI 10.1017/s0950268814000697, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:24780387,resolved,"Exact title, first author S Inaida, and year 2015 match uniquely; the candidate supplies PMID 24780387, DOI 10.1017/s0950268814000697, and primary URL https://pubmed.ncbi.nlm.nih.gov/24780387/.",task6-audit-codex-batch-07,none,,PMID:24780387,resolved,"Exact title, first author S Inaida, and year 2015 match uniquely; the candidate supplies PMID 24780387, DOI 10.1017/s0950268814000697, and primary URL https://pubmed.ncbi.nlm.nih.gov/24780387/.",https://pubmed.ncbi.nlm.nih.gov/24780387/
LID-20260722-0330,NS-SPATIAL-051,SEARCH-20260719-LINEAGE-SPATIAL-51,PMID:32312266,PMID:32312266,resolved,"The sole manifested candidate exactly matches the target title, first author Luca Nelli, and year 2020; it reports PMID 32312266, DOI 10.1186/s12942-020-00209-1, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:32312266,resolved,"Exact title, first author Luca Nelli, and year 2020 match uniquely; the candidate supplies PMID 32312266, DOI 10.1186/s12942-020-00209-1, and primary URL https://pubmed.ncbi.nlm.nih.gov/32312266/.",task6-audit-codex-batch-07,none,,PMID:32312266,resolved,"Exact title, first author Luca Nelli, and year 2020 match uniquely; the candidate supplies PMID 32312266, DOI 10.1186/s12942-020-00209-1, and primary URL https://pubmed.ncbi.nlm.nih.gov/32312266/.",https://pubmed.ncbi.nlm.nih.gov/32312266/
LID-20260722-0331,NS-SPATIAL-052,SEARCH-20260719-LINEAGE-SPATIAL-52,PMID:24551264,PMID:24551264,resolved,"The sole manifested candidate exactly matches the target title, first author Finola Hackett, and year 2014; it reports PMID 24551264, DOI 10.1371/journal.pntd.0002704, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:24551264,resolved,"Exact title, first author Finola Hackett, and year 2014 match uniquely; the candidate supplies PMID 24551264, DOI 10.1371/journal.pntd.0002704, and primary URL https://pubmed.ncbi.nlm.nih.gov/24551264/.",task6-audit-codex-batch-07,none,,PMID:24551264,resolved,"Exact title, first author Finola Hackett, and year 2014 match uniquely; the candidate supplies PMID 24551264, DOI 10.1371/journal.pntd.0002704, and primary URL https://pubmed.ncbi.nlm.nih.gov/24551264/.",https://pubmed.ncbi.nlm.nih.gov/24551264/
LID-20260722-0332,NS-SPATIAL-053,SEARCH-20260719-LINEAGE-SPATIAL-53,PMID:29267276,PMID:29267276,resolved,"The sole manifested candidate exactly matches the target title, first author Julio A Benavides, and year 2017; it reports PMID 29267276, DOI 10.1371/journal.pntd.0006105, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:29267276,resolved,"Exact title, first author Julio A Benavides, and year 2017 match uniquely; the candidate supplies PMID 29267276, DOI 10.1371/journal.pntd.0006105, and primary URL https://pubmed.ncbi.nlm.nih.gov/29267276/.",task6-audit-codex-batch-07,none,,PMID:29267276,resolved,"Exact title, first author Julio A Benavides, and year 2017 match uniquely; the candidate supplies PMID 29267276, DOI 10.1371/journal.pntd.0006105, and primary URL https://pubmed.ncbi.nlm.nih.gov/29267276/.",https://pubmed.ncbi.nlm.nih.gov/29267276/
LID-20260722-0333,NS-SPATIAL-054,SEARCH-20260719-LINEAGE-SPATIAL-54,PMID:41323145,PMID:41323145,resolved,"The sole manifested candidate exactly matches the target title, first author Nijiho Kawaguchi, and year 2025; it reports PMID 41323145, DOI 10.1155/tbed/8850856, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:41323145,resolved,"Exact title, first author Nijiho Kawaguchi, and year 2025 match uniquely; the candidate supplies PMID 41323145, DOI 10.1155/tbed/8850856, and primary URL https://pubmed.ncbi.nlm.nih.gov/41323145/.",task6-audit-codex-batch-07,none,,PMID:41323145,resolved,"Exact title, first author Nijiho Kawaguchi, and year 2025 match uniquely; the candidate supplies PMID 41323145, DOI 10.1155/tbed/8850856, and primary URL https://pubmed.ncbi.nlm.nih.gov/41323145/.",https://pubmed.ncbi.nlm.nih.gov/41323145/
LID-20260722-0334,NS-SPATIAL-055,SEARCH-20260719-LINEAGE-SPATIAL-55,PMID:35068649,PMID:35068649,resolved,"The sole manifested candidate exactly matches the target title, first author Peixiao Wang, and year 2022; it reports PMID 35068649, DOI 10.1016/j.cities.2022.103593, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:35068649,resolved,"Exact title, first author Peixiao Wang, and year 2022 match uniquely; the candidate supplies PMID 35068649, DOI 10.1016/j.cities.2022.103593, and primary URL https://pubmed.ncbi.nlm.nih.gov/35068649/.",task6-audit-codex-batch-07,none,,PMID:35068649,resolved,"Exact title, first author Peixiao Wang, and year 2022 match uniquely; the candidate supplies PMID 35068649, DOI 10.1016/j.cities.2022.103593, and primary URL https://pubmed.ncbi.nlm.nih.gov/35068649/.",https://pubmed.ncbi.nlm.nih.gov/35068649/
LID-20260722-0335,NS-SPATIAL-056,SEARCH-20260718-LINEAGE-SPATIAL-56|SEARCH-20260719-LINEAGE-SPATIAL-56,PMID:38607900,PMID:38607900,resolved,"Across both supporting variants, the sole manifested candidate exactly matches the target title, first author Vicente Rios, and year 2021; it reports PMID 38607900, DOI 10.1111/rsp3.12472, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:38607900,resolved,"Exact title, first author Vicente Rios, and year 2021 match uniquely; the candidate supplies PMID 38607900, DOI 10.1111/rsp3.12472, and primary URL https://pubmed.ncbi.nlm.nih.gov/38607900/.",task6-audit-codex-batch-07,none,,PMID:38607900,resolved,"Exact title, first author Vicente Rios, and year 2021 match uniquely; the candidate supplies PMID 38607900, DOI 10.1111/rsp3.12472, and primary URL https://pubmed.ncbi.nlm.nih.gov/38607900/.",https://pubmed.ncbi.nlm.nih.gov/38607900/
LID-20260722-0336,NS-SPATIAL-057,SEARCH-20260719-LINEAGE-SPATIAL-57,PMID:29357363,PMID:29357363,resolved,"The sole manifested candidate exactly matches the target title, first author Benjamin D Dalziel, and year 2018; it reports PMID 29357363, DOI 10.1371/journal.pntd.0006161, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:29357363,resolved,"Exact title, first author Benjamin D Dalziel, and year 2018 match uniquely; the candidate supplies PMID 29357363, DOI 10.1371/journal.pntd.0006161, and primary URL https://pubmed.ncbi.nlm.nih.gov/29357363/.",task6-audit-codex-batch-07,none,,PMID:29357363,resolved,"Exact title, first author Benjamin D Dalziel, and year 2018 match uniquely; the candidate supplies PMID 29357363, DOI 10.1371/journal.pntd.0006161, and primary URL https://pubmed.ncbi.nlm.nih.gov/29357363/.",https://pubmed.ncbi.nlm.nih.gov/29357363/
LID-20260722-0337,NS-SURVEILLANCE-001,SEARCH-20260719-LINEAGE-SURVEILLANCE-01,PMID:31984365,PMID:31984365,resolved,"The sole manifested candidate exactly matches the target title, first author Adyasha Maharana, and year 2019; it reports PMID 31984365, DOI 10.1093/jamiaopen/ooz030, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:31984365,resolved,"Exact title, first author Adyasha Maharana, and year 2019 match uniquely; the candidate supplies PMID 31984365, DOI 10.1093/jamiaopen/ooz030, and primary URL https://pubmed.ncbi.nlm.nih.gov/31984365/.",task6-audit-codex-batch-07,none,,PMID:31984365,resolved,"Exact title, first author Adyasha Maharana, and year 2019 match uniquely; the candidate supplies PMID 31984365, DOI 10.1093/jamiaopen/ooz030, and primary URL https://pubmed.ncbi.nlm.nih.gov/31984365/.",https://pubmed.ncbi.nlm.nih.gov/31984365/
LID-20260722-0338,NS-SURVEILLANCE-002,SEARCH-20260719-LINEAGE-SURVEILLANCE-02,PMID:28079746,PMID:28079746,resolved,"The sole manifested candidate exactly matches the target title, first author Ebiere Okah, and year 2017; it reports PMID 28079746, DOI 10.1097/olq.0000000000000551, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:28079746,resolved,"Exact title, first author Ebiere Okah, and year 2017 match uniquely; the candidate supplies PMID 28079746, DOI 10.1097/olq.0000000000000551, and primary URL https://pubmed.ncbi.nlm.nih.gov/28079746/.",task6-audit-codex-batch-07,none,,PMID:28079746,resolved,"Exact title, first author Ebiere Okah, and year 2017 match uniquely; the candidate supplies PMID 28079746, DOI 10.1097/olq.0000000000000551, and primary URL https://pubmed.ncbi.nlm.nih.gov/28079746/.",https://pubmed.ncbi.nlm.nih.gov/28079746/
LID-20260722-0339,NS-SURVEILLANCE-003,SEARCH-20260719-LINEAGE-SURVEILLANCE-03,PMID:25768925,PMID:25768925,resolved,"The sole manifested candidate exactly matches the target title, first author Rebecca K Lodwick, and year 2015; it reports PMID 25768925, DOI 10.1371/journal.pone.0121992, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:25768925,resolved,"Exact title, first author Rebecca K Lodwick, and year 2015 match uniquely; the candidate supplies PMID 25768925, DOI 10.1371/journal.pone.0121992, and primary URL https://pubmed.ncbi.nlm.nih.gov/25768925/.",task6-audit-codex-batch-07,none,,PMID:25768925,resolved,"Exact title, first author Rebecca K Lodwick, and year 2015 match uniquely; the candidate supplies PMID 25768925, DOI 10.1371/journal.pone.0121992, and primary URL https://pubmed.ncbi.nlm.nih.gov/25768925/.",https://pubmed.ncbi.nlm.nih.gov/25768925/
LID-20260722-0340,NS-SURVEILLANCE-004,SEARCH-20260719-LINEAGE-SURVEILLANCE-04,PMID:25103518,PMID:25103518,resolved,"The sole manifested candidate exactly matches the target title, first author Peter J Dodd, and year 2014; it reports PMID 25103518, DOI 10.1016/s2214-109x(14)70245-1, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:25103518,resolved,"Exact title, first author Peter J Dodd, and year 2014 match uniquely; the candidate supplies PMID 25103518, DOI 10.1016/s2214-109x(14)70245-1, and primary URL https://pubmed.ncbi.nlm.nih.gov/25103518/.",task6-audit-codex-batch-07,none,,PMID:25103518,resolved,"Exact title, first author Peter J Dodd, and year 2014 match uniquely; the candidate supplies PMID 25103518, DOI 10.1016/s2214-109x(14)70245-1, and primary URL https://pubmed.ncbi.nlm.nih.gov/25103518/.",https://pubmed.ncbi.nlm.nih.gov/25103518/
LID-20260722-0341,NS-SURVEILLANCE-005,SEARCH-20260719-LINEAGE-SURVEILLANCE-05,PMID:26064532,PMID:26064532,resolved,"The sole manifested candidate exactly matches the target title, first author Tobias Preis, and year 2014; it reports PMID 26064532, DOI 10.1098/rsos.140095, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:26064532,resolved,"Exact title, first author Tobias Preis, and year 2014 match uniquely; the candidate supplies PMID 26064532, DOI 10.1098/rsos.140095, and primary URL https://pubmed.ncbi.nlm.nih.gov/26064532/.",task6-audit-codex-batch-07,none,,PMID:26064532,resolved,"Exact title, first author Tobias Preis, and year 2014 match uniquely; the candidate supplies PMID 26064532, DOI 10.1098/rsos.140095, and primary URL https://pubmed.ncbi.nlm.nih.gov/26064532/.",https://pubmed.ncbi.nlm.nih.gov/26064532/
LID-20260722-0342,NS-SURVEILLANCE-006,SEARCH-20260719-LINEAGE-SURVEILLANCE-06,PMID:38484539,PMID:38484539,resolved,"The sole manifested candidate exactly matches the target title, first author Alexander Domnich, and year 2024; it reports PMID 38484539, DOI 10.1016/j.ttbdis.2024.102332, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:38484539,resolved,"Exact title, first author Alexander Domnich, and year 2024 match uniquely; the candidate supplies PMID 38484539, DOI 10.1016/j.ttbdis.2024.102332, and primary URL https://pubmed.ncbi.nlm.nih.gov/38484539/.",task6-audit-codex-batch-07,none,,PMID:38484539,resolved,"Exact title, first author Alexander Domnich, and year 2024 match uniquely; the candidate supplies PMID 38484539, DOI 10.1016/j.ttbdis.2024.102332, and primary URL https://pubmed.ncbi.nlm.nih.gov/38484539/.",https://pubmed.ncbi.nlm.nih.gov/38484539/
LID-20260722-0343,NS-SURVEILLANCE-007,SEARCH-20260719-LINEAGE-SURVEILLANCE-07,PMID:36428010,PMID:36428010,resolved,"The sole manifested candidate exactly matches the target title, first author Eunice Y S Chan, and year 2022; it reports PMID 36428010, DOI 10.1136/bmjopen-2021-049689, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:36428010,resolved,"Exact title, first author Eunice Y S Chan, and year 2022 match uniquely; the candidate supplies PMID 36428010, DOI 10.1136/bmjopen-2021-049689, and primary URL https://pubmed.ncbi.nlm.nih.gov/36428010/.",task6-audit-codex-batch-07,none,,PMID:36428010,resolved,"Exact title, first author Eunice Y S Chan, and year 2022 match uniquely; the candidate supplies PMID 36428010, DOI 10.1136/bmjopen-2021-049689, and primary URL https://pubmed.ncbi.nlm.nih.gov/36428010/.",https://pubmed.ncbi.nlm.nih.gov/36428010/
LID-20260722-0344,NS-SURVEILLANCE-008,SEARCH-20260719-LINEAGE-SURVEILLANCE-08,PMID:28093542,PMID:28093542,resolved,"The sole manifested candidate exactly matches the target title, first author Eduardo A Undurraga, and year 2017; it reports PMID 28093542, DOI 10.4269/ajtmh.16-0488, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:28093542,resolved,"Exact title, first author Eduardo A Undurraga, and year 2017 match uniquely; the candidate supplies PMID 28093542, DOI 10.4269/ajtmh.16-0488, and primary URL https://pubmed.ncbi.nlm.nih.gov/28093542/.",task6-audit-codex-batch-07,none,,PMID:28093542,resolved,"Exact title, first author Eduardo A Undurraga, and year 2017 match uniquely; the candidate supplies PMID 28093542, DOI 10.4269/ajtmh.16-0488, and primary URL https://pubmed.ncbi.nlm.nih.gov/28093542/.",https://pubmed.ncbi.nlm.nih.gov/28093542/
LID-20260722-0345,NS-SURVEILLANCE-009,SEARCH-20260719-LINEAGE-SURVEILLANCE-09,PMID:33407173,PMID:33407173,resolved,"The sole manifested candidate exactly matches the target title, first author David Moriña, and year 2021; it reports PMID 33407173, DOI 10.1186/s12874-020-01188-4, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:33407173,resolved,"Exact title, first author David Moriña, and year 2021 match uniquely; the candidate supplies PMID 33407173, DOI 10.1186/s12874-020-01188-4, and primary URL https://pubmed.ncbi.nlm.nih.gov/33407173/.",task6-audit-codex-batch-07,none,,PMID:33407173,resolved,"Exact title, first author David Moriña, and year 2021 match uniquely; the candidate supplies PMID 33407173, DOI 10.1186/s12874-020-01188-4, and primary URL https://pubmed.ncbi.nlm.nih.gov/33407173/.",https://pubmed.ncbi.nlm.nih.gov/33407173/
LID-20260722-0346,NS-SURVEILLANCE-010,SEARCH-20260719-LINEAGE-SURVEILLANCE-10,PMID:32083145,PMID:32083145,resolved,"The sole manifested candidate exactly matches the target title, first author Viriya Hantrakun, and year 2019; it reports PMID 32083145, DOI 10.1093/ofid/ofz498, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:32083145,resolved,"Exact title, first author Viriya Hantrakun, and year 2019 match uniquely; the candidate supplies PMID 32083145, DOI 10.1093/ofid/ofz498, and primary URL https://pubmed.ncbi.nlm.nih.gov/32083145/.",task6-audit-codex-batch-07,none,,PMID:32083145,resolved,"Exact title, first author Viriya Hantrakun, and year 2019 match uniquely; the candidate supplies PMID 32083145, DOI 10.1093/ofid/ofz498, and primary URL https://pubmed.ncbi.nlm.nih.gov/32083145/.",https://pubmed.ncbi.nlm.nih.gov/32083145/
LID-20260722-0347,NS-SURVEILLANCE-011,SEARCH-20260719-LINEAGE-SURVEILLANCE-11,PMID:21041629,PMID:21041629,resolved,"The sole manifested candidate exactly matches the target title, first author Jonathan J Juliano, and year 2010; it reports PMID 21041629, DOI 10.1073/pnas.1007068107, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:21041629,resolved,"Exact title, first author Jonathan J Juliano, and year 2010 match uniquely; the candidate supplies PMID 21041629, DOI 10.1073/pnas.1007068107, and primary URL https://pubmed.ncbi.nlm.nih.gov/21041629/.",task6-audit-codex-batch-07,none,,PMID:21041629,resolved,"Exact title, first author Jonathan J Juliano, and year 2010 match uniquely; the candidate supplies PMID 21041629, DOI 10.1073/pnas.1007068107, and primary URL https://pubmed.ncbi.nlm.nih.gov/21041629/.",https://pubmed.ncbi.nlm.nih.gov/21041629/
LID-20260722-0348,NS-SURVEILLANCE-012,SEARCH-20260718-LINEAGE-SURVEILLANCE-12|SEARCH-20260719-LINEAGE-SURVEILLANCE-12,PMID:20227137,PMID:20227137,resolved,"Across both supporting variants, the sole manifested candidate exactly matches the target title, first author K Huotari, and year 2010; it reports PMID 20227137, DOI 10.1016/j.jhin.2009.10.029, and the stated PubMed URL. The contextual seed key and URL were not treated as automatic evidence.",task6-primary-codex-batch-07,PMID:20227137,resolved,"Exact title, first author K Huotari, and year 2010 match uniquely; the candidate supplies PMID 20227137, DOI 10.1016/j.jhin.2009.10.029, and primary URL https://pubmed.ncbi.nlm.nih.gov/20227137/.",task6-audit-codex-batch-07,none,,PMID:20227137,resolved,"Exact title, first author K Huotari, and year 2010 match uniquely; the candidate supplies PMID 20227137, DOI 10.1016/j.jhin.2009.10.029, and primary URL https://pubmed.ncbi.nlm.nih.gov/20227137/.",https://pubmed.ncbi.nlm.nih.gov/20227137/
